cdid,COMMODITY,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
SEVW,6lessPS,B5,EX,BOP,CP,SA,A
SEVW,6lessPS,B5,EX,BOP,CP,SA,M
SEVW,6lessPS,B5,EX,BOP,CP,SA,Q
SEWA,6lessPS,B5,EX,BOP,CVM,SA,A
SEWA,6lessPS,B5,EX,BOP,CVM,SA,M
SEWA,6lessPS,B5,EX,BOP,CVM,SA,Q
SEVT,6lessPS,B5,EX,BOP,IDEF,SA,A
SEVT,6lessPS,B5,EX,BOP,IDEF,SA,M
SEVT,6lessPS,B5,EX,BOP,IDEF,SA,Q
SEXH,6lessPS,B5,IM,BOP,CP,SA,A
SEXH,6lessPS,B5,IM,BOP,CP,SA,M
SEXH,6lessPS,B5,IM,BOP,CP,SA,Q
SEXL,6lessPS,B5,IM,BOP,CVM,SA,A
SEXL,6lessPS,B5,IM,BOP,CVM,SA,M
SEXL,6lessPS,B5,IM,BOP,CVM,SA,Q
SEXE,6lessPS,B5,IM,BOP,IDEF,SA,A
SEXE,6lessPS,B5,IM,BOP,IDEF,SA,M
SEXE,6lessPS,B5,IM,BOP,IDEF,SA,Q
SEYO,6lessPS,D5,EX,BOP,CP,SA,A
SEYO,6lessPS,D5,EX,BOP,CP,SA,M
SEYO,6lessPS,D5,EX,BOP,CP,SA,Q
SEYS,6lessPS,D5,EX,BOP,CVM,SA,A
SEYS,6lessPS,D5,EX,BOP,CVM,SA,M
SEYS,6lessPS,D5,EX,BOP,CVM,SA,Q
SEYL,6lessPS,D5,EX,BOP,IDEF,SA,A
SEYL,6lessPS,D5,EX,BOP,IDEF,SA,M
SEYL,6lessPS,D5,EX,BOP,IDEF,SA,Q
SEZZ,6lessPS,D5,IM,BOP,CP,SA,M
SEZZ,6lessPS,D5,IM,BOP,CP,SA,Q
SFAD,6lessPS,D5,IM,BOP,CVM,SA,A
SFAD,6lessPS,D5,IM,BOP,CVM,SA,M
SFAD,6lessPS,D5,IM,BOP,CVM,SA,Q
SEZW,6lessPS,D5,IM,BOP,IDEF,SA,A
SEZW,6lessPS,D5,IM,BOP,IDEF,SA,M
SEZW,6lessPS,D5,IM,BOP,IDEF,SA,Q
CTVR,TTlessO,W1,BAL,BOP,CP,SA,A
FSB5,OE,W1,BAL,BOP,CP,SA,A
IKBD,TS,W1,BAL,BOP,CP,SA,A
IKBJ,TT,W1,BAL,BOP,CP,SA,A
CPLZ,TTlessE,W1,BAL,BOP,CP,SA,A
FSA4,TTlessOE,W1,BAL,BOP,CP,SA,A
ENIY,6lessPS,W1,BAL,BOP,CP,SA,A
CTVR,TTlessO,W1,BAL,BOP,CP,SA,M
FSB5,OE,W1,BAL,BOP,CP,SA,M
IKBD,TS,W1,BAL,BOP,CP,SA,M
IKBJ,TT,W1,BAL,BOP,CP,SA,M
CPLZ,TTlessE,W1,BAL,BOP,CP,SA,M
FSA4,TTlessOE,W1,BAL,BOP,CP,SA,M
ENIY,6lessPS,W1,BAL,BOP,CP,SA,M
CTVR,TTlessO,W1,BAL,BOP,CP,SA,Q
FSB5,OE,W1,BAL,BOP,CP,SA,Q
IKBJ,TT,W1,BAL,BOP,CP,SA,Q
IKBD,TS,W1,BAL,BOP,CP,SA,Q
CPLZ,TTlessE,W1,BAL,BOP,CP,SA,Q
FSA4,TTlessOE,W1,BAL,BOP,CP,SA,Q
ENIY,6lessPS,W1,BAL,BOP,CP,SA,Q
IKBG,TS,W1,BAL,BOP,CVM,SA,A
IKBM,TT,W1,BAL,BOP,CVM,SA,A
IKBG,TS,W1,BAL,BOP,CVM,SA,M
IKBM,TT,W1,BAL,BOP,CVM,SA,M
IKBG,TS,W1,BAL,BOP,CVM,SA,Q
IKBM,TT,W1,BAL,BOP,CVM,SA,Q
FSB3,OE,W1,EX,BOP,CP,SA,A
CPLX,TTlessE,W1,EX,BOP,CP,SA,A
FSA2,TTlessOE,W1,EX,BOP,CP,SA,A
ENDH,6lessPS,W1,EX,BOP,CP,SA,A
IKBB,TS,W1,EX,BOP,CP,SA,A
IKBH,TT,W1,EX,BOP,CP,SA,A
CTVP,TTlessO,W1,EX,BOP,CP,SA,A
FSB3,OE,W1,EX,BOP,CP,SA,M
CPLX,TTlessE,W1,EX,BOP,CP,SA,M
FSA2,TTlessOE,W1,EX,BOP,CP,SA,M
ENDH,6lessPS,W1,EX,BOP,CP,SA,M
IKBB,TS,W1,EX,BOP,CP,SA,M
IKBH,TT,W1,EX,BOP,CP,SA,M
CTVP,TTlessO,W1,EX,BOP,CP,SA,M
FSB3,OE,W1,EX,BOP,CP,SA,Q
CPLX,TTlessE,W1,EX,BOP,CP,SA,Q
FSA2,TTlessOE,W1,EX,BOP,CP,SA,Q
ENDH,6lessPS,W1,EX,BOP,CP,SA,Q
IKBB,TS,W1,EX,BOP,CP,SA,Q
IKBH,TT,W1,EX,BOP,CP,SA,Q
CTVP,TTlessO,W1,EX,BOP,CP,SA,Q
ENDX,6lessPS,W1,EX,BOP,CVM,SA,A
IKBE,TS,W1,EX,BOP,CVM,SA,A
IKBK,TT,W1,EX,BOP,CVM,SA,A
ENDX,6lessPS,W1,EX,BOP,CVM,SA,M
IKBE,TS,W1,EX,BOP,CVM,SA,M
IKBK,TT,W1,EX,BOP,CVM,SA,M
ENDX,6lessPS,W1,EX,BOP,CVM,SA,Q
IKBE,TS,W1,EX,BOP,CVM,SA,Q
IKBK,TT,W1,EX,BOP,CVM,SA,Q
ENFD,6lessPS,W1,EX,BOP,IDEF,SA,A
CTWG,TS,W1,EX,BOP,IDEF,SA,A
CTWJ,TT,W1,EX,BOP,IDEF,SA,A
ENFD,6lessPS,W1,EX,BOP,IDEF,SA,M
CTWG,TS,W1,EX,BOP,IDEF,SA,M
CTWJ,TT,W1,EX,BOP,IDEF,SA,M
ENFD,6lessPS,W1,EX,BOP,IDEF,SA,Q
CTWG,TS,W1,EX,BOP,IDEF,SA,Q
CTWJ,TT,W1,EX,BOP,IDEF,SA,Q
FSB4,OE,W1,IM,BOP,CP,SA,A
CPLY,TTlessE,W1,IM,BOP,CP,SA,A
FSA3,TTlessOE,W1,IM,BOP,CP,SA,A
ENGB,6lessPS,W1,IM,BOP,CP,SA,A
IKBC,TS,W1,IM,BOP,CP,SA,A
IKBI,TT,W1,IM,BOP,CP,SA,A
CTVQ,TTlessO,W1,IM,BOP,CP,SA,A
FSB4,OE,W1,IM,BOP,CP,SA,M
CPLY,TTlessE,W1,IM,BOP,CP,SA,M
FSA3,TTlessOE,W1,IM,BOP,CP,SA,M
ENGB,6lessPS,W1,IM,BOP,CP,SA,M
IKBC,TS,W1,IM,BOP,CP,SA,M
IKBI,TT,W1,IM,BOP,CP,SA,M
CTVQ,TTlessO,W1,IM,BOP,CP,SA,M
FSB4,OE,W1,IM,BOP,CP,SA,Q
CPLY,TTlessE,W1,IM,BOP,CP,SA,Q
FSA3,TTlessOE,W1,IM,BOP,CP,SA,Q
ENGB,6lessPS,W1,IM,BOP,CP,SA,Q
IKBC,TS,W1,IM,BOP,CP,SA,Q
IKBI,TT,W1,IM,BOP,CP,SA,Q
CTVQ,TTlessO,W1,IM,BOP,CP,SA,Q
ENGR,6lessPS,W1,IM,BOP,CVM,SA,A
IKBF,TS,W1,IM,BOP,CVM,SA,A
IKBL,TT,W1,IM,BOP,CVM,SA,A
ENGR,6lessPS,W1,IM,BOP,CVM,SA,M
IKBF,TS,W1,IM,BOP,CVM,SA,M
IKBL,TT,W1,IM,BOP,CVM,SA,M
ENGR,6lessPS,W1,IM,BOP,CVM,SA,Q
IKBF,TS,W1,IM,BOP,CVM,SA,Q
IKBL,TT,W1,IM,BOP,CVM,SA,Q
ENHX,6lessPS,W1,IM,BOP,IDEF,SA,A
CTWH,TS,W1,IM,BOP,IDEF,SA,A
CTWK,TT,W1,IM,BOP,IDEF,SA,A
ENHX,6lessPS,W1,IM,BOP,IDEF,SA,M
CTWH,TS,W1,IM,BOP,IDEF,SA,M
CTWK,TT,W1,IM,BOP,IDEF,SA,M
ENHX,6lessPS,W1,IM,BOP,IDEF,SA,Q
CTWH,TS,W1,IM,BOP,IDEF,SA,Q
CTWK,TT,W1,IM,BOP,IDEF,SA,Q
L87P,T,B5,BAL,BOP,CP,NSA,A
L87P,T,B5,BAL,BOP,CP,NSA,M
L87P,T,B5,BAL,BOP,CP,NSA,Q
L87Q,T,B5,BAL,BOP,CP,SA,A
L87Q,T,B5,BAL,BOP,CP,SA,M
L87Q,T,B5,BAL,BOP,CP,SA,Q
CTVT,T,B5,BAL,BOP,CVM,SA,A
CTVT,T,B5,BAL,BOP,CVM,SA,M
CTVT,T,B5,BAL,BOP,CVM,SA,Q
L87R,T,B5,EX,BOP,CP,NSA,A
L87R,T,B5,EX,BOP,CP,NSA,M
L87R,T,B5,EX,BOP,CP,NSA,Q
L87S,T,B5,EX,BOP,CP,SA,A
L87S,T,B5,EX,BOP,CP,SA,M
L87S,T,B5,EX,BOP,CP,SA,Q
LGCM,T,B5,EX,BOP,CVM,NSA,A
LGCM,T,B5,EX,BOP,CVM,NSA,M
LGCM,T,B5,EX,BOP,CVM,NSA,Q
LGCN,T,B5,EX,BOP,CVM,SA,A
LGCN,T,B5,EX,BOP,CVM,SA,M
LGCN,T,B5,EX,BOP,CVM,SA,Q
LGCI,T,B5,EX,BOP,IDEF,SA,A
LGCI,T,B5,EX,BOP,IDEF,SA,M
LGCI,T,B5,EX,BOP,IDEF,SA,Q
L87T,T,B5,IM,BOP,CP,NSA,A
L87T,T,B5,IM,BOP,CP,NSA,M
L87T,T,B5,IM,BOP,CP,NSA,Q
L87U,T,B5,IM,BOP,CP,SA,A
L87U,T,B5,IM,BOP,CP,SA,M
L87U,T,B5,IM,BOP,CP,SA,Q
LGDE,T,B5,IM,BOP,CVM,NSA,A
LGDE,T,B5,IM,BOP,CVM,NSA,M
LGDE,T,B5,IM,BOP,CVM,NSA,Q
LGDF,T,B5,IM,BOP,CVM,SA,A
LGDF,T,B5,IM,BOP,CVM,SA,M
LGDF,T,B5,IM,BOP,CVM,SA,Q
LGDA,T,B5,IM,BOP,IDEF,SA,A
LGDA,T,B5,IM,BOP,IDEF,SA,M
LGDA,T,B5,IM,BOP,IDEF,SA,Q
L87J,T,D5,BAL,BOP,CP,NSA,A
L87J,T,D5,BAL,BOP,CP,NSA,M
L87J,T,D5,BAL,BOP,CP,NSA,Q
L87K,T,D5,BAL,BOP,CP,SA,A
L87K,T,D5,BAL,BOP,CP,SA,M
L87K,T,D5,BAL,BOP,CP,SA,Q
CTVU,T,D5,BAL,BOP,CVM,SA,A
CTVU,T,D5,BAL,BOP,CVM,SA,M
CTVU,T,D5,BAL,BOP,CVM,SA,Q
L87L,T,D5,EX,BOP,CP,NSA,A
L87L,T,D5,EX,BOP,CP,NSA,M
L87L,T,D5,EX,BOP,CP,NSA,Q
L87M,T,D5,EX,BOP,CP,SA,A
L87M,T,D5,EX,BOP,CP,SA,M
L87M,T,D5,EX,BOP,CP,SA,Q
LGEA,T,D5,EX,BOP,CVM,NSA,A
LGEA,T,D5,EX,BOP,CVM,NSA,M
LGEA,T,D5,EX,BOP,CVM,NSA,Q
LGEB,T,D5,EX,BOP,CVM,SA,A
LGEB,T,D5,EX,BOP,CVM,SA,M
LGEB,T,D5,EX,BOP,CVM,SA,Q
LGDW,T,D5,EX,BOP,IDEF,SA,A
LGDW,T,D5,EX,BOP,IDEF,SA,M
LGDW,T,D5,EX,BOP,IDEF,SA,Q
L87N,T,D5,IM,BOP,CP,NSA,A
L87N,T,D5,IM,BOP,CP,NSA,M
L87N,T,D5,IM,BOP,CP,NSA,Q
L87O,T,D5,IM,BOP,CP,SA,A
L87O,T,D5,IM,BOP,CP,SA,M
L87O,T,D5,IM,BOP,CP,SA,Q
LGET,T,D5,IM,BOP,CVM,NSA,A
LGET,T,D5,IM,BOP,CVM,NSA,M
LGET,T,D5,IM,BOP,CVM,NSA,Q
LGEU,T,D5,IM,BOP,CVM,SA,A
LGEU,T,D5,IM,BOP,CVM,SA,M
LGEU,T,D5,IM,BOP,CVM,SA,Q
LGEP,T,D5,IM,BOP,IDEF,SA,A
LGEP,T,D5,IM,BOP,IDEF,SA,M
LGEP,T,D5,IM,BOP,IDEF,SA,Q
LQCT,T,W1,BAL,BOP,CP,NSA,A
LQCT,T,W1,BAL,BOP,CP,NSA,M
LQCT,T,W1,BAL,BOP,CP,NSA,Q
BOKI,T,W1,BAL,BOP,CP,SA,A
BOKI,T,W1,BAL,BOP,CP,SA,M
BOKI,T,W1,BAL,BOP,CP,SA,Q
CTVS,T,W1,BAL,BOP,CVM,SA,A
CTVS,T,W1,BAL,BOP,CVM,SA,M
CTVS,T,W1,BAL,BOP,CVM,SA,Q
HGAA,T,W1,EX,OTS,CP,NSA,A
HGAA,T,W1,EX,OTS,CP,NSA,M
HGAA,T,W1,EX,OTS,CP,NSA,Q
LQAD,T,W1,EX,BOP,CP,NSA,A
LQAD,T,W1,EX,BOP,CP,NSA,M
LQAD,T,W1,EX,BOP,CP,NSA,Q
BOKG,T,W1,EX,BOP,CP,SA,A
BOKG,T,W1,EX,BOP,CP,SA,M
BOKG,T,W1,EX,BOP,CP,SA,Q
BQKP,T,W1,EX,BOP,CVM,NSA,A
BQKP,T,W1,EX,BOP,CVM,NSA,M
BQKP,T,W1,EX,BOP,CVM,NSA,Q
BQKQ,T,W1,EX,BOP,CVM,SA,A
BQKQ,T,W1,EX,BOP,CVM,SA,M
BQKQ,T,W1,EX,BOP,CVM,SA,Q
BOVW,T,W1,EX,BOP,IDEF,SA,A
BOVW,T,W1,EX,BOP,IDEF,SA,M
BOVW,T,W1,EX,BOP,IDEF,SA,Q
HGAD,T,W1,IM,OTS,CP,NSA,A
HGAD,T,W1,IM,OTS,CP,NSA,M
HGAD,T,W1,IM,OTS,CP,NSA,Q
LQBL,T,W1,IM,BOP,CP,NSA,A
LQBL,T,W1,IM,BOP,CP,NSA,M
LQBL,T,W1,IM,BOP,CP,NSA,Q
BOKH,T,W1,IM,BOP,CP,SA,A
BOKH,T,W1,IM,BOP,CP,SA,M
BOKH,T,W1,IM,BOP,CP,SA,Q
BQKN,T,W1,IM,BOP,CVM,NSA,A
BQKN,T,W1,IM,BOP,CVM,NSA,M
BQKN,T,W1,IM,BOP,CVM,NSA,Q
BQKO,T,W1,IM,BOP,CVM,SA,A
BQKO,T,W1,IM,BOP,CVM,SA,M
BQKO,T,W1,IM,BOP,CVM,SA,Q
BPGW,T,W1,IM,BOP,IDEF,SA,A
BPGW,T,W1,IM,BOP,IDEF,SA,M
BPGW,T,W1,IM,BOP,IDEF,SA,Q
SDMV,0and1,B5,BAL,BOP,CP,SA,A
SDMV,0and1,B5,BAL,BOP,CP,SA,M
SDMV,0and1,B5,BAL,BOP,CP,SA,Q
SDNI,0and1,B5,EX,BOP,CP,SA,A
SDNI,0and1,B5,EX,BOP,CP,SA,M
SDNI,0and1,B5,EX,BOP,CP,SA,Q
SDNM,0and1,B5,EX,BOP,CVM,SA,A
SDNM,0and1,B5,EX,BOP,CVM,SA,M
SDNM,0and1,B5,EX,BOP,CVM,SA,Q
SDNF,0and1,B5,EX,BOP,IDEF,SA,A
SDNF,0and1,B5,EX,BOP,IDEF,SA,M
SDNF,0and1,B5,EX,BOP,IDEF,SA,Q
SDOY,0and1,B5,IM,BOP,CP,SA,A
SDOY,0and1,B5,IM,BOP,CP,SA,M
SDOY,0and1,B5,IM,BOP,CP,SA,Q
SDPC,0and1,B5,IM,BOP,CVM,SA,A
SDPC,0and1,B5,IM,BOP,CVM,SA,M
SDPC,0and1,B5,IM,BOP,CVM,SA,Q
SDOV,0and1,B5,IM,BOP,IDEF,SA,A
SDOV,0and1,B5,IM,BOP,IDEF,SA,M
SDOV,0and1,B5,IM,BOP,IDEF,SA,Q
SDPW,0and1,D5,BAL,BOP,CP,SA,A
SDPW,0and1,D5,BAL,BOP,CP,SA,M
SDPW,0and1,D5,BAL,BOP,CP,SA,Q
SDQL,0and1,D5,EX,BOP,CP,SA,A
SDQL,0and1,D5,EX,BOP,CP,SA,M
SDQL,0and1,D5,EX,BOP,CP,SA,Q
SDQP,0and1,D5,EX,BOP,CVM,SA,A
SDQP,0and1,D5,EX,BOP,CVM,SA,M
SDQP,0and1,D5,EX,BOP,CVM,SA,Q
SDQG,0and1,D5,EX,BOP,IDEF,SA,A
SDQG,0and1,D5,EX,BOP,IDEF,SA,M
SDQG,0and1,D5,EX,BOP,IDEF,SA,Q
SDSA,0and1,D5,IM,BOP,CP,SA,A
SDSA,0and1,D5,IM,BOP,CP,SA,M
SDSA,0and1,D5,IM,BOP,CP,SA,Q
SDSE,0and1,D5,IM,BOP,CVM,SA,A
SDSE,0and1,D5,IM,BOP,CVM,SA,M
SDSE,0and1,D5,IM,BOP,CVM,SA,Q
SDRW,0and1,D5,IM,BOP,IDEF,SA,A
SDRW,0and1,D5,IM,BOP,IDEF,SA,M
SDRW,0and1,D5,IM,BOP,IDEF,SA,Q
BQOS,0and1,W1,BAL,BOP,CP,NSA,A
BQOS,0and1,W1,BAL,BOP,CP,NSA,M
BQOS,0and1,W1,BAL,BOP,CP,NSA,Q
ELBE,0and1,W1,BAL,BOP,CP,SA,A
ELBE,0and1,W1,BAL,BOP,CP,SA,M
ELBE,0and1,W1,BAL,BOP,CP,SA,Q
BQMV,0and1,W1,EX,BOP,CP,NSA,A
BQMV,0and1,W1,EX,BOP,CP,NSA,M
BQMV,0and1,W1,EX,BOP,CP,NSA,Q
BOPL,0and1,W1,EX,BOP,CP,SA,A
BOPL,0and1,W1,EX,BOP,CP,SA,M
BOPL,0and1,W1,EX,BOP,CP,SA,Q
BOXA,0and1,W1,EX,BOP,CVM,SA,A
BOXA,0and1,W1,EX,BOP,CVM,SA,M
BOXA,0and1,W1,EX,BOP,CVM,SA,Q
BOVA,0and1,W1,EX,BOP,IDEF,SA,A
BOVA,0and1,W1,EX,BOP,IDEF,SA,M
BOVA,0and1,W1,EX,BOP,IDEF,SA,Q
BQMW,0and1,W1,IM,BOP,CP,NSA,A
BQMW,0and1,W1,IM,BOP,CP,NSA,M
BQMW,0and1,W1,IM,BOP,CP,NSA,Q
BQAR,0and1,W1,IM,BOP,CP,SA,A
BQAR,0and1,W1,IM,BOP,CP,SA,M
BQAR,0and1,W1,IM,BOP,CP,SA,Q
BPIA,0and1,W1,IM,BOP,CVM,SA,A
BPIA,0and1,W1,IM,BOP,CVM,SA,M
BPIA,0and1,W1,IM,BOP,CVM,SA,Q
BPGA,0and1,W1,IM,BOP,IDEF,SA,A
BPGA,0and1,W1,IM,BOP,IDEF,SA,M
BPGA,0and1,W1,IM,BOP,IDEF,SA,Q
CTUZ,0,B5,BAL,BOP,CP,SA,A
CTUZ,0,B5,BAL,BOP,CP,SA,M
CTUZ,0,B5,BAL,BOP,CP,SA,Q
CTXS,0,B5,BAL,BOP,CVM,SA,A
CTXS,0,B5,BAL,BOP,CVM,SA,M
CTXS,0,B5,BAL,BOP,CVM,SA,Q
SHEM,0,B5,EX,BOP,CP,SA,A
SHEM,0,B5,EX,BOP,CP,SA,M
SHEM,0,B5,EX,BOP,CP,SA,Q
SHEP,0,B5,EX,BOP,CVM,SA,A
SHEP,0,B5,EX,BOP,CVM,SA,M
SHEP,0,B5,EX,BOP,CVM,SA,Q
CTWN,0,B5,EX,BOP,IDEF,SA,A
CTWN,0,B5,EX,BOP,IDEF,SA,M
CTWN,0,B5,EX,BOP,IDEF,SA,Q
SHEZ,0,B5,IM,BOP,CP,SA,A
SHEZ,0,B5,IM,BOP,CP,SA,M
SHEZ,0,B5,IM,BOP,CP,SA,Q
SHFC,0,B5,IM,BOP,CVM,SA,A
SHFC,0,B5,IM,BOP,CVM,SA,M
SHFC,0,B5,IM,BOP,CVM,SA,Q
CTWO,0,B5,IM,BOP,IDEF,SA,A
CTWO,0,B5,IM,BOP,IDEF,SA,M
CTWO,0,B5,IM,BOP,IDEF,SA,Q
CTVH,0,D5,BAL,BOP,CP,SA,A
CTVH,0,D5,BAL,BOP,CP,SA,M
CTVH,0,D5,BAL,BOP,CP,SA,Q
CTYD,0,D5,BAL,BOP,CVM,SA,A
CTYD,0,D5,BAL,BOP,CVM,SA,M
CTYD,0,D5,BAL,BOP,CVM,SA,Q
SHFM,0,D5,EX,BOP,CP,SA,A
SHFM,0,D5,EX,BOP,CP,SA,M
SHFM,0,D5,EX,BOP,CP,SA,Q
SHFP,0,D5,EX,BOP,CVM,SA,A
SHFP,0,D5,EX,BOP,CVM,SA,M
SHFP,0,D5,EX,BOP,CVM,SA,Q
CTXL,0,D5,EX,BOP,IDEF,SA,A
CTXL,0,D5,EX,BOP,IDEF,SA,M
CTXL,0,D5,EX,BOP,IDEF,SA,Q
SHFZ,0,D5,IM,BOP,CP,SA,A
SHFZ,0,D5,IM,BOP,CP,SA,M
SHFZ,0,D5,IM,BOP,CP,SA,Q
SHGC,0,D5,IM,BOP,CVM,SA,A
SHGC,0,D5,IM,BOP,CVM,SA,M
SHGC,0,D5,IM,BOP,CVM,SA,Q
CTXM,0,D5,IM,BOP,IDEF,SA,A
CTXM,0,D5,IM,BOP,IDEF,SA,M
CTXM,0,D5,IM,BOP,IDEF,SA,Q
EHAX,0,W1,BAL,BOP,CP,SA,A
EHAX,0,W1,BAL,BOP,CP,SA,M
EHAX,0,W1,BAL,BOP,CP,SA,Q
CTVV,0,W1,BAL,BOP,CVM,SA,A
CTVV,0,W1,BAL,BOP,CVM,SA,M
CTVV,0,W1,BAL,BOP,CVM,SA,Q
BOGG,0,W1,EX,BOP,CP,SA,A
BOGG,0,W1,EX,BOP,CP,SA,M
BOGG,0,W1,EX,BOP,CP,SA,Q
ODUM,0,W1,EX,BOP,CVM,SA,A
ODUM,0,W1,EX,BOP,CVM,SA,M
ODUM,0,W1,EX,BOP,CVM,SA,Q
EDHK,0,W1,EX,BOP,IDEF,SA,A
EDHK,0,W1,EX,BOP,IDEF,SA,M
EDHK,0,W1,EX,BOP,IDEF,SA,Q
BQQR,0,W1,IM,BOP,CP,SA,A
BQQR,0,W1,IM,BOP,CP,SA,M
BQQR,0,W1,IM,BOP,CP,SA,Q
OGSH,0,W1,IM,BOP,CVM,SA,A
OGSH,0,W1,IM,BOP,CVM,SA,M
OGSH,0,W1,IM,BOP,CVM,SA,Q
EDHL,0,W1,IM,BOP,IDEF,SA,A
EDHL,0,W1,IM,BOP,IDEF,SA,M
EDHL,0,W1,IM,BOP,IDEF,SA,Q
JYVG,00,B5,EX,BOP,CP,SA,A
JYVG,00,B5,EX,BOP,CP,SA,M
JYVG,00,B5,EX,BOP,CP,SA,Q
JYVJ,00,B5,EX,BOP,CVM,SA,A
JYVJ,00,B5,EX,BOP,CVM,SA,M
JYVJ,00,B5,EX,BOP,CVM,SA,Q
JYVT,00,B5,IM,BOP,CP,SA,A
JYVT,00,B5,IM,BOP,CP,SA,M
JYVT,00,B5,IM,BOP,CP,SA,Q
JYVW,00,B5,IM,BOP,CVM,SA,A
JYVW,00,B5,IM,BOP,CVM,SA,M
JYVW,00,B5,IM,BOP,CVM,SA,Q
JYWG,00,D5,EX,BOP,CP,SA,A
JYWG,00,D5,EX,BOP,CP,SA,M
JYWG,00,D5,EX,BOP,CP,SA,Q
JYWJ,00,D5,EX,BOP,CVM,SA,A
JYWJ,00,D5,EX,BOP,CVM,SA,M
JYWJ,00,D5,EX,BOP,CVM,SA,Q
JYYW,00,D5,IM,BOP,CP,SA,A
JYYW,00,D5,IM,BOP,CP,SA,M
JYYW,00,D5,IM,BOP,CP,SA,Q
JYYZ,00,D5,IM,BOP,CVM,SA,A
JYYZ,00,D5,IM,BOP,CVM,SA,M
JYYZ,00,D5,IM,BOP,CVM,SA,Q
OABG,00,W1,BAL,BOP,CP,SA,A
OABG,00,W1,BAL,BOP,CP,SA,M
OABG,00,W1,BAL,BOP,CP,SA,Q
OKCK,00,W1,EX,BOP,CP,SA,A
OKCK,00,W1,EX,BOP,CP,SA,M
OKCK,00,W1,EX,BOP,CP,SA,Q
OKPU,00,W1,EX,BOP,CVM,SA,A
OKPU,00,W1,EX,BOP,CVM,SA,M
OKPU,00,W1,EX,BOP,CVM,SA,Q
OKDW,00,W1,IM,BOP,CP,SA,A
OKDW,00,W1,IM,BOP,CP,SA,M
OKDW,00,W1,IM,BOP,CP,SA,Q
OKRG,00,W1,IM,BOP,CVM,SA,A
OKRG,00,W1,IM,BOP,CVM,SA,M
OKRG,00,W1,IM,BOP,CVM,SA,Q
JYZJ,01,B5,EX,BOP,CP,SA,A
JYZJ,01,B5,EX,BOP,CP,SA,M
JYZJ,01,B5,EX,BOP,CP,SA,Q
JYZM,01,B5,EX,BOP,CVM,SA,A
JYZM,01,B5,EX,BOP,CVM,SA,M
JYZM,01,B5,EX,BOP,CVM,SA,Q
JYZW,01,B5,IM,BOP,CP,SA,A
JYZW,01,B5,IM,BOP,CP,SA,M
JYZW,01,B5,IM,BOP,CP,SA,Q
JYZZ,01,B5,IM,BOP,CVM,SA,A
JYZZ,01,B5,IM,BOP,CVM,SA,M
JYZZ,01,B5,IM,BOP,CVM,SA,Q
JZBJ,01,D5,EX,BOP,CP,SA,A
JZBJ,01,D5,EX,BOP,CP,SA,M
JZBJ,01,D5,EX,BOP,CP,SA,Q
JZBM,01,D5,EX,BOP,CVM,SA,A
JZBM,01,D5,EX,BOP,CVM,SA,M
JZBM,01,D5,EX,BOP,CVM,SA,Q
JZDZ,01,D5,IM,BOP,CP,SA,A
JZDZ,01,D5,IM,BOP,CP,SA,M
JZDZ,01,D5,IM,BOP,CP,SA,Q
JZEC,01,D5,IM,BOP,CVM,SA,A
JZEC,01,D5,IM,BOP,CVM,SA,M
JZEC,01,D5,IM,BOP,CVM,SA,Q
EHAY,01,W1,BAL,BOP,CP,SA,A
EHAY,01,W1,BAL,BOP,CP,SA,M
EHAY,01,W1,BAL,BOP,CP,SA,Q
BOGS,01,W1,EX,BOP,CP,SA,A
BOGS,01,W1,EX,BOP,CP,SA,M
BOGS,01,W1,EX,BOP,CP,SA,Q
ODUS,01,W1,EX,BOP,CVM,SA,A
ODUS,01,W1,EX,BOP,CVM,SA,M
ODUS,01,W1,EX,BOP,CVM,SA,Q
BQQS,01,W1,IM,BOP,CP,SA,A
BQQS,01,W1,IM,BOP,CP,SA,M
BQQS,01,W1,IM,BOP,CP,SA,Q
OGSI,01,W1,IM,BOP,CVM,SA,A
OGSI,01,W1,IM,BOP,CVM,SA,M
OGSI,01,W1,IM,BOP,CVM,SA,Q
JZEM,02,B5,EX,BOP,CP,SA,A
JZEM,02,B5,EX,BOP,CP,SA,M
JZEM,02,B5,EX,BOP,CP,SA,Q
JZEP,02,B5,EX,BOP,CVM,SA,A
JZEP,02,B5,EX,BOP,CVM,SA,M
JZEP,02,B5,EX,BOP,CVM,SA,Q
JZEZ,02,B5,IM,BOP,CP,SA,A
JZEZ,02,B5,IM,BOP,CP,SA,M
JZEZ,02,B5,IM,BOP,CP,SA,Q
JZFC,02,B5,IM,BOP,CVM,SA,A
JZFC,02,B5,IM,BOP,CVM,SA,M
JZFC,02,B5,IM,BOP,CVM,SA,Q
JZFM,02,D5,EX,BOP,CP,SA,A
JZFM,02,D5,EX,BOP,CP,SA,M
JZFM,02,D5,EX,BOP,CP,SA,Q
JZFP,02,D5,EX,BOP,CVM,SA,A
JZFP,02,D5,EX,BOP,CVM,SA,M
JZFP,02,D5,EX,BOP,CVM,SA,Q
JZIC,02,D5,IM,BOP,CP,SA,A
JZIC,02,D5,IM,BOP,CP,SA,M
JZIC,02,D5,IM,BOP,CP,SA,Q
JZIF,02,D5,IM,BOP,CVM,SA,A
JZIF,02,D5,IM,BOP,CVM,SA,M
JZIF,02,D5,IM,BOP,CVM,SA,Q
